ID,FiscalWeekBeginDate,Invoice Date,Region,Facility Name,Branch Id,Channel,soldto_name,shipto_name,Product Type,Major Code,Major Desc,Mid Code,Mid Desc,Minor Code,Minor Desc,Item,Item Desc,Sales,Gross Profit,GM Percent,TLE
163,3/30/2025,3/31/2025,Central,Birmingham,BIR,Warehouse,LOWE'S COMPANIES INC,LOWES #1786 FT. PAYNE (LOWBLDNORNC-661),Specialty,3,Siding Products (03),3,Other (0303),VNY,Vinyl Products (0303VNY),531670,PG VISION PRO D5 DLAP 139 CLAY (.040X12),111.2,5.86,0.05,0
164,3/30/2025,3/31/2025,Central,Birmingham,BIR,Warehouse,LOWE'S COMPANIES INC,LOWES #1786 FT. PAYNE (LOWBLDNORNC-661),Specialty,3,Siding Products (03),3,Other (0303),VNY,Vinyl Products (0303VNY),531674,PG VISION PRO D5 DLAP 139 WHITE (.040X12),207.2,12.08,0.06,0.01
165,3/30/2025,3/31/2025,Central,Birmingham,BIR,Warehouse,LOWE'S COMPANIES INC,LOWES #1799 ATHENS (LOWBLDNORNC-97),Specialty,1,Specialty Products (01),2,Panels (0102),OSB,OSB Products (0102OSB),259097,HUBER ZIP OSB COMBO S-17187 (7/16X4X8),2024.96,458.96,0.23,0.08
166,3/30/2025,3/31/2025,Central,Birmingham,BIR,Warehouse,LOWE'S COMPANIES INC,LOWES #1799 ATHENS (LOWBLDNORNC-97),Specialty,1,Specialty Products (01),2,Panels (0102),OSB,OSB Products (0102OSB),925859,HUBER ZIP TAPE UPC LOWE'S ONLY (3.75X90),659.04,49.41,0.07,0
167,3/30/2025,3/31/2025,Central,Birmingham,BIR,Warehouse,LOWE'S COMPANIES INC,LOWES #1799 ATHENS (LOWBLDNORNC-97),Specialty,3,Siding Products (03),3,Other (0303),VNY,Vinyl Products (0303VNY),531670,PG VISION PRO D5 DLAP 139 CLAY (.040X12),111.2,5.86,0.05,0
168,3/30/2025,3/31/2025,Central,Birmingham,BIR,Warehouse,LOWE'S COMPANIES INC,LOWES #3006 HARTSELLE (LOWBLDNORNC-105),Specialty,1,Specialty Products (01),2,Panels (0102),OSB,OSB Products (0102OSB),259097,HUBER ZIP OSB COMBO S-17187 (7/16X4X8),2024.96,458.96,0.23,0.08
169,3/30/2025,3/31/2025,Central,Birmingham,BIR,Warehouse,MATHEUS LUMBER CO INC,MATHEUS LUMBER CO INC (MATLUMSANTX-1),Specialty,1,Specialty Products (01),3,Other (0103),MET,Metal Products (0103MET),647004,PHILLIPS BURN CLIP AL 500CT (2X2X2-1/2),2200,300,0.14,0.01
170,3/30/2025,3/31/2025,Central,Birmingham,BIR,Warehouse,MATHEUS LUMBER CO INC,MATHEUS LUMBER CO INC (MATLUMSANTX-1),Structural,6,Lumber (06),2,Studs (0602),SPF,Spruce-Pine-Fir (0602SPF),338220,SPF #2 and BTR KDHT S4S (2X6X12 PET 125-3/4),1233.23,-286.33,-0.23,0.08
171,3/30/2025,3/31/2025,Central,Birmingham,BIR,Warehouse,MATHEUS LUMBER CO INC,MATHEUS LUMBER CO INC (MATLUMSANTX-1),Structural,6,Lumber (06),2,Studs (0602),SPF,Spruce-Pine-Fir (0602SPF),491628,SPF/ESLP #2 SDRY (2X4X103-3/4),13185.9,1375.92,0.1,0.81
172,3/30/2025,3/31/2025,Central,Birmingham,BIR,Warehouse,MATHEUS LUMBER CO INC,MATHEUS LUMBER CO INC (MATLUMSANTX-1),Structural,6,Lumber (06),2,Studs (0602),SPF,Spruce-Pine-Fir (0602SPF),880281,SPF/ESLP #2 KDHT S4S (2X6X9 PET 103-3/4),2466.45,221.13,0.09,0.12
173,3/30/2025,3/31/2025,Central,Birmingham,BIR,Warehouse,OAK MOUNTAIN BUILDING SUPPLY,OAK MOUNTAIN BUILDING SUPPLY (OAKMOUBIRAL-1),Specialty,1,Specialty Products (01),1,Lumber (0101),YPI,Yellow Pine (0101YPI),831881,PROLINX D SYP T and G V-JOINT/FLAT BACK (1X6X16),2005.6,377.05,0.19,0.04
174,3/30/2025,3/31/2025,Central,Birmingham,BIR,Warehouse,ORGILL BROTHERS  and  CO,A L THOMPSON BUILDERS (ORGBROMEMTN-123),Specialty,4,Engineered Wood Products (04),2,Private (0402),IJO,I-Joist (0402IJO),184911,I-JOIST ONCENTER 40 SERIES (2-1/2X16X14),41.44,10.81,0.26,0
175,3/30/2025,3/31/2025,Central,Birmingham,BIR,Warehouse,ORGILL BROTHERS  and  CO,A L THOMPSON BUILDERS (ORGBROMEMTN-123),Specialty,4,Engineered Wood Products (04),2,Private (0402),IJO,I-Joist (0402IJO),294159,I-JOIST ONCENTER 40 SERIES (2-1/2X16X08),94.72,24.64,0.26,0
176,3/30/2025,3/31/2025,Central,Birmingham,BIR,Warehouse,ORGILL BROTHERS  and  CO,A L THOMPSON BUILDERS (ORGBROMEMTN-123),Specialty,4,Engineered Wood Products (04),2,Private (0402),IJO,I-Joist (0402IJO),433901,I-JOIST ONCENTER 40 SERIES (2-1/2X16X16),1752.32,456.84,0.26,0.04
177,3/30/2025,3/31/2025,Central,Birmingham,BIR,Warehouse,ORGILL BROTHERS  and  CO,A L THOMPSON BUILDERS (ORGBROMEMTN-123),Specialty,4,Engineered Wood Products (04),2,Private (0402),IJO,I-Joist (0402IJO),462863,I-JOIST ONCENTER 40 SERIES (2-1/2X16X24),213.12,55.43,0.26,0.01
178,3/30/2025,3/31/2025,Central,Birmingham,BIR,Warehouse,ORGILL BROTHERS  and  CO,A L THOMPSON BUILDERS (ORGBROMEMTN-123),Specialty,4,Engineered Wood Products (04),2,Private (0402),IJO,I-Joist (0402IJO),686374,I-JOIST ONCENTER 80 SERIES (3-1/2X16X24),2616.96,827.58,0.32,0.06
179,3/30/2025,3/31/2025,Central,Birmingham,BIR,Warehouse,ORGILL BROTHERS  and  CO,A L THOMPSON BUILDERS (ORGBROMEMTN-123),Specialty,4,Engineered Wood Products (04),2,Private (0402),IJO,I-Joist (0402IJO),916767,I-JOIST ONCENTER 40 SERIES (2-1/2X16X06),71.04,18.5,0.26,0
180,3/30/2025,3/31/2025,Central,Birmingham,BIR,Warehouse,ORGILL BROTHERS  and  CO,A L THOMPSON BUILDERS (ORGBROMEMTN-123),Specialty,4,Engineered Wood Products (04),2,Private (0402),IJO,I-Joist (0402IJO),924292,I-JOIST ONCENTER 80 SERIES (3-1/2X16X16),120.32,31.27,0.26,0
181,3/30/2025,3/31/2025,Central,Birmingham,BIR,Warehouse,ORGILL BROTHERS  and  CO,A L THOMPSON BUILDERS (ORGBROMEMTN-123),Specialty,4,Engineered Wood Products (04),2,Private (0402),LVL,Laminated Veneer Lumber (0402LVL),648359,LVL ONCENTER BEAM 2.1E (1-3/4X16X24),712.32,171.43,0.24,0.02
182,3/30/2025,3/31/2025,Central,Birmingham,BIR,Warehouse,ORGILL BROTHERS  and  CO,A L THOMPSON BUILDERS (ORGBROMEMTN-123),Specialty,4,Engineered Wood Products (04),2,Private (0402),LVL,Laminated Veneer Lumber (0402LVL),861440,LVL ONCENTER BEAM 2.1E (1-3/4X16X10),222.6,53.5,0.24,0.01
183,3/30/2025,3/31/2025,Central,Birmingham,BIR,Warehouse,ORGILL BROTHERS  and  CO,A L THOMPSON BUILDERS (ORGBROMEMTN-123),Specialty,4,Engineered Wood Products (04),2,Private (0402),LVL,Laminated Veneer Lumber (0402LVL),922654,LVL ONCENTER BEAM 2.1E (1-3/4X9-1/4X06),51.24,12.25,0.24,0
184,3/30/2025,3/31/2025,Central,Birmingham,BIR,Warehouse,ORGILL BROTHERS  and  CO,A L THOMPSON BUILDERS (ORGBROMEMTN-123),Specialty,4,Engineered Wood Products (04),2,Private (0402),LVL,Laminated Veneer Lumber (0402LVL),933506,LVL ONCENTER BEAM 2.1E (1-3/4X16X06),89.04,21.41,0.24,0
185,3/30/2025,3/31/2025,Central,Birmingham,BIR,Warehouse,ORGILL BROTHERS  and  CO,A L THOMPSON BUILDERS (ORGBROMEMTN-123),Specialty,4,Engineered Wood Products (04),2,Private (0402),LVL,Laminated Veneer Lumber (0402LVL),952353,LVL ONCENTER BEAM 2.1E (1-3/4X9-1/4X30),511.2,120.06,0.23,0.01
186,3/30/2025,3/31/2025,Central,Birmingham,BIR,Warehouse,ORGILL BROTHERS  and  CO,A L THOMPSON BUILDERS (ORGBROMEMTN-123),Specialty,4,Engineered Wood Products (04),2,Private (0402),LVL,Laminated Veneer Lumber (0402LVL),973749,LVL ONCENTER BEAM 2.1E (1-3/4X16X22),326.48,77.9,0.24,0.01
187,3/30/2025,3/31/2025,Central,Birmingham,BIR,Warehouse,ORGILL BROTHERS  and  CO,A L THOMPSON BUILDERS (ORGBROMEMTN-123),Specialty,4,Engineered Wood Products (04),2,Private (0402),LVL,Laminated Veneer Lumber (0402LVL),978212,LVL ONCENTER BEAM 2.1E (1-3/4X11-7/8X08),88.16,20.65,0.23,0
188,3/30/2025,3/31/2025,Central,Birmingham,BIR,Warehouse,ORGILL BROTHERS  and  CO,A L THOMPSON BUILDERS (ORGBROMEMTN-123),Specialty,4,Engineered Wood Products (04),2,Private (0402),LVL,Laminated Veneer Lumber (0402LVL),987702,LVL ONCENTER BEAM 2.1E (1-3/4X9-1/4X10),42.6,10.11,0.24,0
189,3/30/2025,3/31/2025,Central,Birmingham,BIR,Warehouse,ORGILL BROTHERS  and  CO,A L THOMPSON BUILDERS (ORGBROMEMTN-123),Specialty,4,Engineered Wood Products (04),2,Private (0402),RIM,Rim Board (0402RIM),236058,RIM BOARD ONCENTER OSB SE (1-1/8X16X12),382.08,124.53,0.33,0.01
190,3/30/2025,3/31/2025,Central,Birmingham,BIR,Warehouse,ORGILL BROTHERS  and  CO,A L THOMPSON BUILDERS (ORGBROMEMTN-123),Specialty,4,Engineered Wood Products (04),3,Other (0403),MIS,Miscellaneous (0403MIS),450753,BEAM HANGER HGUS414 (3-1/2X14),72,36.25,0.5,0
191,3/30/2025,3/31/2025,Central,Birmingham,BIR,Warehouse,ORGILL BROTHERS  and  CO,A L THOMPSON BUILDERS (ORGBROMEMTN-123),Specialty,4,Engineered Wood Products (04),3,Other (0403),MIS,Miscellaneous (0403MIS),460875,BEAM HANGER FACE MOUNT HU414-2 (7X14),100,50.6,0.51,0
192,3/30/2025,3/31/2025,Central,Birmingham,BIR,Warehouse,ORGILL BROTHERS  and  CO,A L THOMPSON BUILDERS (ORGBROMEMTN-123),Specialty,4,Engineered Wood Products (04),3,Other (0403),MIS,Miscellaneous (0403MIS),686784,BEAM HANGER FACE MOUNT HGUS7.25/14 (7 X 14),114,60.28,0.53,0
193,3/30/2025,3/31/2025,Central,Birmingham,BIR,Warehouse,ORGILL BROTHERS  and  CO,A L THOMPSON BUILDERS (ORGBROMEMTN-123),Specialty,4,Engineered Wood Products (04),3,Other (0403),MIS,Miscellaneous (0403MIS),717196,JOIST HANGER FACE MOUNT IUS3.56/16 (3-1/2 X 16),54,28.56,0.53,0
194,3/30/2025,3/31/2025,Central,Birmingham,BIR,Warehouse,ORGILL BROTHERS  and  CO,A L THOMPSON BUILDERS (ORGBROMEMTN-123),Specialty,4,Engineered Wood Products (04),3,Other (0403),MIS,Miscellaneous (0403MIS),772242,JOIST HANGER FACE MOUNT IUS2.56/16 (2-1/2 X 16),88,43.56,0.49,0
195,3/30/2025,3/31/2025,Central,Birmingham,BIR,Warehouse,ORGILL BROTHERS  and  CO,SUMTER SUPPLY #198929 (ORGBROMEMTN-191),Specialty,5,Millwork Products (05),1,Import (0501),SWD,Softwood (0501SWD),174769,MLD WPI 623 BASE COLONIAL F/J PRIMED (9/16X3-1/4X16),163.2,59.51,0.36,0
196,3/30/2025,3/31/2025,Central,Birmingham,BIR,Warehouse,ORGILL BROTHERS  and  CO,SUMTER SUPPLY #198929 (ORGBROMEMTN-191),Structural,7,Panels (07),1,Sheathing (0701),SPL,Southern Plywood (0701SPL),152512,YELLOW PINE 23/32 RATED SHEATHING EXP1 (3/4X4X8),1300.96,40.11,0.03,0.07
197,3/30/2025,3/31/2025,Central,Birmingham,BIR,Warehouse,ORGILL BROTHERS  and  CO,SUMTER SUPPLY #198929 (ORGBROMEMTN-191),Structural,7,Panels (07),2,Underlayment (0702),OSB,Oriented Strand Board (0702OSB),684170,OSB T and G LP ORANGE PLUS T/N 350 23/32 (3/4X4X8),893.02,44.7,0.05,0.06
198,3/30/2025,3/31/2025,Central,Birmingham,BIR,Warehouse,SALVAGE BUILDING MATERIAL,DIXIE SALVAGE (SALBUIFORAL-1),Structural,6,Lumber (06),2,Studs (0602),SYP,Southern Pine (0602SYP),202188,SYP #2 KD S4S (2X4X8 PET 92-5/8),1778.4,184.17,0.1,0.14
199,3/30/2025,3/31/2025,Central,Birmingham,BIR,Warehouse,SOUTHEAST LBM HOLDCO LLC,BUETTNER BROS LUMBER (SOULBMWARGA-11),Specialty,4,Engineered Wood Products (04),2,Private (0402),LVL,Laminated Veneer Lumber (0402LVL),102348,LVL ONCENTER BEAM 2.1E (1-3/4X11-7/8X16),334.72,66.79,0.2,0.01
200,3/30/2025,3/31/2025,Central,Birmingham,BIR,Warehouse,SOUTHEAST LBM HOLDCO LLC,BUETTNER BROS LUMBER (SOULBMWARGA-11),Specialty,4,Engineered Wood Products (04),2,Private (0402),LVL,Laminated Veneer Lumber (0402LVL),370393,LVL ONCENTER BEAM 2.1E (1-3/4X16X16),455.68,95.21,0.21,0.01
201,3/30/2025,3/31/2025,Central,Birmingham,BIR,Warehouse,SOUTHEAST LBM HOLDCO LLC,BUETTNER BROS LUMBER (SOULBMWARGA-11),Specialty,4,Engineered Wood Products (04),2,Private (0402),LVL,Laminated Veneer Lumber (0402LVL),542868,LVL ONCENTER BEAM 2.1E (1-3/4X16X20),569.6,118.66,0.21,0.01
202,3/30/2025,3/31/2025,Central,Birmingham,BIR,Warehouse,SOUTHEAST LBM HOLDCO LLC,BUETTNER BROS LUMBER (SOULBMWARGA-11),Specialty,4,Engineered Wood Products (04),2,Private (0402),LVL,Laminated Veneer Lumber (0402LVL),648359,LVL ONCENTER BEAM 2.1E (1-3/4X16X24),683.52,142.63,0.21,0.02
203,3/30/2025,3/31/2025,Central,Birmingham,BIR,Warehouse,SOUTHEAST LBM HOLDCO LLC,BUETTNER BROS LUMBER (SOULBMWARGA-11),Specialty,4,Engineered Wood Products (04),2,Private (0402),LVL,Laminated Veneer Lumber (0402LVL),727935,LVL ONCENTER BEAM 2.1E (1-3/4X11-7/8X20),418.4,82.91,0.2,0.01
204,3/30/2025,3/31/2025,Central,Birmingham,BIR,Warehouse,SOUTHEAST LBM HOLDCO LLC,BUETTNER BROS LUMBER (SOULBMWARGA-11),Specialty,4,Engineered Wood Products (04),2,Private (0402),LVL,Laminated Veneer Lumber (0402LVL),971134,LVL ONCENTER BEAM 2.1E (1-3/4X11-7/8X24),502.08,100.66,0.2,0.01
205,3/30/2025,3/31/2025,Central,Birmingham,BIR,Warehouse,SOUTHEAST LBM HOLDCO LLC,BUETTNER BROS LUMBER (SOULBMWARGA-11),Structural,6,Lumber (06),1,Framing Lumber (0601),SYP,Southern Pine (0601SYP),180490-CGP,YELLOW PINE #2 KDHT S4S-CON-GP (2X4X8),587.95,61.01,0.1,0.05
206,3/30/2025,3/31/2025,Central,Birmingham,BIR,Warehouse,THE HOME DEPOT,HOME DEPOT #0818 PELL CITY (THEHOMATLGA-554),Specialty,2,Industrial Products (02),2,Panels (0202),PAN,Paneling (0202PAN),130930,PNLG EUCATEX WHI DEEP BEAD BEADED HDBD/C (3/16X4X8 (.150)),1615,328.09,0.2,0.05
207,3/30/2025,3/31/2025,Central,Birmingham,BIR,Warehouse,THE HOME DEPOT,HOME DEPOT #0818 PELL CITY (THEHOMATLGA-554),Specialty,2,Industrial Products (02),2,Panels (0202),PAN,Paneling (0202PAN),138368,WAINSCOT PNLG EUCATEX DEEP BEAD HDBD/C (3/16X32X48 (.150)),157.75,37.35,0.24,0
208,3/30/2025,3/31/2025,Central,Birmingham,BIR,Warehouse,THE HOME DEPOT,HOME DEPOT #0818 PELL CITY (THEHOMATLGA-554),Specialty,2,Industrial Products (02),2,Panels (0202),PAN,Paneling (0202PAN),143973,PNLG EUCATEX HARDBOARD THRIFTY WHITE (1/8X48X96),587,119.15,0.2,0.02
209,3/30/2025,3/31/2025,Central,Birmingham,BIR,Warehouse,THE HOME DEPOT,HOME DEPOT #0818 PELL CITY (THEHOMATLGA-554),Specialty,2,Industrial Products (02),2,Panels (0202),PAN,Paneling (0202PAN),266835,PNLG EUCATEX SHIPLAP WHITE HDBD/C (7/32X48X96 (.2188)),2165,577.98,0.27,0.07
210,3/30/2025,3/31/2025,Central,Birmingham,BIR,Warehouse,THE HOME DEPOT,HOME DEPOT #0818 PELL CITY (THEHOMATLGA-554),Specialty,2,Industrial Products (02),2,Panels (0202),PAN,Paneling (0202PAN),286830,DL SPARTAN OAK WG MDF/C PANELING (.118X48X96),659.5,144.36,0.22,0.02
211,3/30/2025,3/31/2025,Central,Birmingham,BIR,Warehouse,THE HOME DEPOT,HOME DEPOT #0818 PELL CITY (THEHOMATLGA-554),Specialty,2,Industrial Products (02),2,Panels (0202),PAN,Paneling (0202PAN),403039,PNLG EUCATEX CANYON YEW (1/8X48X96),631,190.69,0.3,0.02
212,3/30/2025,3/31/2025,Central,Birmingham,BIR,Warehouse,THE HOME DEPOT,HOME DEPOT #0818 PELL CITY (THEHOMATLGA-554),Specialty,2,Industrial Products (02),2,Panels (0202),PAN,Paneling (0202PAN),688840,NRP POLYWALL WHITE PANEL (.060X48X96),911.33,209.27,0.23,0.01
213,3/30/2025,3/31/2025,Central,Birmingham,BIR,Warehouse,THE HOME DEPOT,HOME DEPOT #0866 OXFORDAL (THEHOMATLGA-1065),Specialty,2,Industrial Products (02),2,Panels (0202),PAN,Paneling (0202PAN),143973,PNLG EUCATEX HARDBOARD THRIFTY WHITE (1/8X48X96),587,119.15,0.2,0.02
214,3/30/2025,3/31/2025,Central,Birmingham,BIR,Warehouse,THE HOME DEPOT,HOME DEPOT #0866 OXFORDAL (THEHOMATLGA-1065),Specialty,2,Industrial Products (02),2,Panels (0202),PAN,Paneling (0202PAN),169822,GP AUTHENTIC PALLET PANELING (1/8X4X8 (.139)),520.78,172.2,0.33,0.01
215,3/30/2025,3/31/2025,Central,Birmingham,BIR,Warehouse,THE HOME DEPOT,HOME DEPOT #0866 OXFORDAL (THEHOMATLGA-1065),Specialty,2,Industrial Products (02),2,Panels (0202),PAN,Paneling (0202PAN),255378,GP WHITE PINE PANELING (1/8X4X8 (.139)),1562.33,516.49,0.33,0.03
216,3/30/2025,3/31/2025,Central,Birmingham,BIR,Warehouse,THE HOME DEPOT,HOME DEPOT #0866 OXFORDAL (THEHOMATLGA-1065),Specialty,2,Industrial Products (02),2,Panels (0202),PAN,Paneling (0202PAN),266835,PNLG EUCATEX SHIPLAP WHITE HDBD/C (7/32X48X96 (.2188)),2165,577.98,0.27,0.07
217,3/30/2025,3/31/2025,Central,Birmingham,BIR,Warehouse,THE HOME DEPOT,HOME DEPOT #0866 OXFORDAL (THEHOMATLGA-1065),Specialty,2,Industrial Products (02),2,Panels (0202),PAN,Paneling (0202PAN),403039,PNLG EUCATEX CANYON YEW (1/8X48X96),1262,381.39,0.3,0.04
218,3/30/2025,3/31/2025,Central,Birmingham,BIR,Warehouse,VALLEY FIR  and  REDWOOD CO INC,VALLEY FIR  and  REDWOOD CO INC (VALFIRCOLGA-2),Specialty,3,Siding Products (03),3,Other (0303),FCM,Fiber Cement (0303FCM),151222,ALLURA PANEL SMOOTH PRIMED 1312291 (5/16X4X8),7056,612.88,0.09,0.33
219,3/30/2025,3/31/2025,Central,Birmingham,BIR,Warehouse,VALLEY FIR  and  REDWOOD CO INC,VALLEY FIR  and  REDWOOD CO INC (VALFIRCOLGA-2),Structural,7,Panels (07),1,Sheathing (0701),OSB,Oriented Strand Board (0701OSB),253754,OSB STHG (7/16X4X10),1007.4,90.48,0.09,0.09
220,3/30/2025,3/31/2025,Central,Birmingham,BIR,Warehouse,VALLEY FIR  and  REDWOOD CO INC,VALLEY FIR  and  REDWOOD CO INC (VALFIRCOLGA-2),Structural,7,Panels (07),1,Sheathing (0701),SPL,Southern Plywood (0701SPL),184200-CMA,YELLOW PINE RATED STHG EXP1 4-PLY (15/32X4X8 (1/2)),5520.38,216.67,0.04,0.27
221,3/30/2025,3/31/2025,Central,Birmingham,BIR,Warehouse,VALLEY FIR  and  REDWOOD CO INC,VALLEY FIR  and  REDWOOD CO INC (VALFIRCOLGA-2),Structural,7,Panels (07),1,Sheathing (0701),SPL,Southern Plywood (0701SPL),195482,YELLOW PINE 19/32 RATED SHEATHING EXP1 (5/8X4X8),4632.96,97.59,0.02,0.27
222,3/30/2025,3/31/2025,Central,Birmingham,BIR,Warehouse,WEBB CONCRETE  and  BUILDING MATRL,WEBB CONCRETE  and  BUILDING MATRL (WEBCONHEFAL-1),Specialty,1,Specialty Products (01),2,Panels (0102),OSB,OSB Products (0102OSB),649207,HUBER ADVANTECH OSB T and G (23/32X4X8 (3/4)),3918.24,65.63,0.02,0.23
223,3/30/2025,3/31/2025,Central,Birmingham,BIR,Warehouse,WEBB CONCRETE  and  BUILDING MATRL,WEBB CONCRETE  and  BUILDING MATRL (WEBCONHEFAL-1),Structural,6,Lumber (06),1,Framing Lumber (0601),SYP,Southern Pine (0601SYP),102807,YELLOW PINE #2 KDHT S4S (2X8X14),743.68,32.35,0.04,0.08
224,3/30/2025,3/31/2025,Central,Birmingham,BIR,Warehouse,WEBB CONCRETE  and  BUILDING MATRL,WEBB CONCRETE  and  BUILDING MATRL (WEBCONHEFAL-1),Structural,6,Lumber (06),1,Framing Lumber (0601),SYP,Southern Pine (0601SYP),112775,YELLOW PINE #2 KDHT S4S (2X12X12),622.08,51.66,0.08,0.07
225,3/30/2025,3/31/2025,Central,Birmingham,BIR,Warehouse,WEBB CONCRETE  and  BUILDING MATRL,WEBB CONCRETE  and  BUILDING MATRL (WEBCONHEFAL-1),Structural,6,Lumber (06),1,Framing Lumber (0601),SYP,Southern Pine (0601SYP),125209,YELLOW PINE #2 KDHT S4S (2X6X12),2580.48,257.12,0.1,0.27
226,3/30/2025,3/31/2025,Central,Birmingham,BIR,Warehouse,WEBB CONCRETE  and  BUILDING MATRL,WEBB CONCRETE  and  BUILDING MATRL (WEBCONHEFAL-1),Structural,6,Lumber (06),1,Framing Lumber (0601),SYP,Southern Pine (0601SYP),135432,YELLOW PINE #2 KDHT S4S (2X12X14),725.76,52.75,0.07,0.08
227,3/30/2025,3/31/2025,Central,Birmingham,BIR,Warehouse,WEBB CONCRETE  and  BUILDING MATRL,WEBB CONCRETE  and  BUILDING MATRL (WEBCONHEFAL-1),Structural,6,Lumber (06),1,Framing Lumber (0601),SYP,Southern Pine (0601SYP),137311,YELLOW PINE #2 KDHT S4S (2X10X12),1104,-8.75,-0.01,0.14
228,3/30/2025,3/31/2025,Central,Birmingham,BIR,Warehouse,WEBB CONCRETE  and  BUILDING MATRL,WEBB CONCRETE  and  BUILDING MATRL (WEBCONHEFAL-1),Structural,6,Lumber (06),1,Framing Lumber (0601),SYP,Southern Pine (0601SYP),139861,YELLOW PINE #2 KDHT S4S (2X8X12),1244.16,138.1,0.11,0.13
229,3/30/2025,3/31/2025,Central,Birmingham,BIR,Warehouse,WEBB CONCRETE  and  BUILDING MATRL,WEBB CONCRETE  and  BUILDING MATRL (WEBCONHEFAL-1),Structural,6,Lumber (06),1,Framing Lumber (0601),SYP,Southern Pine (0601SYP),163753,YELLOW PINE #2 KDHT S4S (2X12X10),508.16,50.34,0.1,0.06
230,3/30/2025,3/31/2025,Central,Birmingham,BIR,Warehouse,WEBB CONCRETE  and  BUILDING MATRL,WEBB CONCRETE  and  BUILDING MATRL (WEBCONHEFAL-1),Structural,6,Lumber (06),1,Framing Lumber (0601),SYP,Southern Pine (0601SYP),180600,YELLOW PINE #2 KDHT S4S (2X12X8),332.8,19.01,0.06,0.05
231,3/30/2025,3/31/2025,Central,Birmingham,BIR,Warehouse,WEBB CONCRETE  and  BUILDING MATRL,WEBB CONCRETE  and  BUILDING MATRL (WEBCONHEFAL-1),Structural,6,Lumber (06),2,Studs (0602),SPF,Spruce-Pine-Fir (0602SPF),361413,SPF/ESLP #2 SDRY (2X4X104-5/8),9084.6,352.82,0.04,0.62
232,3/30/2025,3/31/2025,Central,Birmingham,BIR,Warehouse,WEBB CONCRETE  and  BUILDING MATRL,WEBB CONCRETE  and  BUILDING MATRL (WEBCONHEFAL-1),Structural,7,Panels (07),1,Sheathing (0701),OSB,Oriented Strand Board (0701OSB),182384,OSB STHG LP (15/32X4X9),7858.62,285.77,0.04,0.74
233,3/30/2025,3/31/2025,Central,Birmingham,BIR,Warehouse,WEBB CONCRETE  and  BUILDING MATRL,WEBB CONCRETE  and  BUILDING MATRL (WEBCONHEFAL-2),Specialty,1,Specialty Products (01),1,Lumber (0101),CED,Cedar (0101CED),152121,S4S #2 and BTR CEDAR GRN (6X6X10),636,80.43,0.13,0
234,3/30/2025,3/31/2025,Central,Birmingham,BIR,Warehouse,WEBB CONCRETE  and  BUILDING MATRL,WEBB CONCRETE  and  BUILDING MATRL (WEBCONHEFAL-2),Specialty,1,Specialty Products (01),1,Lumber (0101),CED,Cedar (0101CED),157371,S4S STD and BTR CEDAR GRN (4X4X8),35.2,6.44,0.18,0
235,3/30/2025,3/31/2025,Central,Birmingham,BIR,Warehouse,WEBB CONCRETE  and  BUILDING MATRL,WEBB CONCRETE  and  BUILDING MATRL (WEBCONHEFAL-2),Specialty,1,Specialty Products (01),1,Lumber (0101),CED,Cedar (0101CED),258848,RGH CEDAR APPEARANCE GRADE GRN (10X10X10),2700,443.21,0.16,0.03
236,3/30/2025,3/31/2025,Central,Birmingham,BIR,Warehouse,WEBB CONCRETE  and  BUILDING MATRL,WEBB CONCRETE  and  BUILDING MATRL (WEBCONHEFAL-2),Specialty,1,Specialty Products (01),1,Lumber (0101),CED,Cedar (0101CED),259912,RGH CEDAR APPEARANCE GRADE GRN (6X12X16),520,124.94,0.24,0.01
237,3/30/2025,3/31/2025,Central,Birmingham,BIR,Warehouse,WEBB CONCRETE  and  BUILDING MATRL,WEBB CONCRETE  and  BUILDING MATRL (WEBCONHEFAL-2),Specialty,1,Specialty Products (01),1,Lumber (0101),CED,Cedar (0101CED),263676,S4S W/R CEDAR APPEARANCE GRADE GRN (2X4X16),81.6,17.92,0.22,0
238,3/30/2025,3/31/2025,Central,Birmingham,BIR,Warehouse,WEBB CONCRETE  and  BUILDING MATRL,WEBB CONCRETE  and  BUILDING MATRL (WEBCONHEFAL-2),Specialty,4,Engineered Wood Products (04),2,Private (0402),LVL,Laminated Veneer Lumber (0402LVL),560141,LVL ONCENTER BEAM 2.1E (1-3/4X18X20),1011.6,214.28,0.21,0.02
239,3/30/2025,3/31/2025,Central,Birmingham,BIR,Warehouse,WEBB CONCRETE  and  BUILDING MATRL,WEBB CONCRETE  and  BUILDING MATRL (WEBCONHEFAL-2),Structural,6,Lumber (06),2,Studs (0602),SPF,Spruce-Pine-Fir (0602SPF),763040,SPF #2 and BTR STUD SDRY (2X6X9 PET 104-5/8),8668.3,226.98,0.03,0.5
240,3/30/2025,3/31/2025,Central,Birmingham,BIR,Warehouse,WEBB CONCRETE  and  BUILDING MATRL,WEBB CONCRETE  and  BUILDING MATRL (WEBCONHEFAL-4),Specialty,4,Engineered Wood Products (04),2,Private (0402),IJO,I-Joist (0402IJO),643414,I-JOIST ONCENTER 40 SERIES (2-1/2X16X22),716.32,363.42,0.51,0.02
